,弹幕,label
1961,前面还有小学生承认自己是米蛆，笑死了,1
1962,看摄像头给键盘侠吓得,1
1963,我的妈，你们科技圈撕逼比饭圈撕逼更厉害啊，去打一架嘛,1
1964,买到两台16，哈哈，其实加价200也很不错,1
1965,原价买到的路过,1
1966,小米狗屁探索版至今买不到还有脸说魅族真是呵呵,1
1967,现在有人再看不？,1
1968,贴纸。。。。。。。什么辣鸡玩意 还好意思叫探索版？？？探索贴纸么？,1
1969,什么叫商品说明条例啊卧槽……举报小米,1
1970,米粉出来洗地,1
1971,魅族就是太垃圾,1
1972,米粉只看见别人的缺点，却看不见自己的缺点,1
1973,那你就去买魅族啊！键盘侠,1
1974,用着垃圾马达的吊丝永远体会不到好马达的优势，接着自欺欺人吧,1
1975,第一，承包,1
1976,前排！！！！！！！！！！,1
1977,前排占座,1
1978,第92条弹幕在此,1
1979,前,1
1980,报告指挥部，飞船已失去同步,1
1981,没人？？？,1
1982,第四遍……,1
1983,第n遍,1
1984,您的好友撕逼蛋上线,1
1985,某些人戾气这么重，人家没说脏话吧！你怎么不尊重一下自己同胞饮食,1
1986,我昨儿刚吃的生牛肉，好吃。前面打脸不？,1
1987,闭嘴吧 美食视频里说什么寄生虫。。。,1
1988,弹幕有病,1
1989,闭嘴杠精,1
1990,见南瓜饼进,1
1991,咋都没弹幕,1
1992,没弹幕？,1
1993,还有人吗,1
1994,无快进看完打卡，下次见~,1
1995,看到破产我就进来了,1
1996,见君名滚,1
1997,见王滚,1
1998,见鸦滚,1
1999,见呆毛滚,1
2000,正品12.04,1
2001,见薇进,1
2002,见薇进,1
2003,见纳滚,1
2004,见薇滚,1
2005,睿智键盘侠是不是不会看视频上的字？,1
2006,跪舔萌,1
2007,见君名滚,1
2008,个人觉得 听清个人觉得  不好看,1
2009,5周目路过,1
2010,前面的 喰种在这个面前是小弟,1
2011,打脸啊，京紫。,1
2012,我没开弹幕吗？,1
2013,为什么没有弹幕了？？,1
2014,又炸出我来了,1
2015,fate把我炸出来了,1
2016,伊莉雅厨在此,1
2017,这个把我炸出来了,1
2018,垃圾玩意,1
2019,辣鸡辣鸡简直是侮辱雷锋,1
2020,前面的都是垃圾我只服这个,1
2021,垃圾模型，效果还比不上凹凸,1
2022,还有给这玩意洗地的，长见识了,1
2023,真是日了狗了，这是什么辣鸡玩意？,1
2024,富强民主文明和谐自由平等,1
2025,我又又来了,1
2026,见玉进,1
2027,见玉进,1
2028,我来了,1
2029,熙熙我来了,1
2030,每天看玉八百遍！,1
2031,助攻弹幕,1
2032,每日吸玉,1
2033,妈呀几天没来这弹幕？,1
2034,每天表白润玉仙,1
2035,玉儿我来了,1
2036,12.16打卡，快五个月了,1
2037,润玉由我来守护！！,1
2038,见熙进,1
2039,我又来了，天天嗑玉,1
2040,玉儿我来了,1
2041,2019-02-28我还在为玉儿流泪,1
2042,弹幕去哪了,1
2043,2019年2月，我们都还在，玉儿我又来了,1
2044,助攻二五哦,1
2045,不允许有人没看过这个视频！！！,1
2046,为什么没有弹幕了,1
2047,弹幕清了好多,1
2048,香米的润玉CUT优，酷有，12集，里面其他人少一些,1
2049,这个转身太仙太飘逸了,1
2050,我要关了弹幕再看一遍,1
2051,我来了玉鹅,1
2052,举报好评,1
2053,HDR高清路过,1
2054,前面的是要引战吗,1
2055,流畅极限帧路过,1
2056,660ale路过,1
2057,前面说超高清的麻烦下载个游戏，不要钱，845，A12都没有你bb什么劲,1
2058,报错好评 高素质玩家 硬币给了,1
2059,hdr路过,1
2060,荣耀play路过,1
2061,顺手举报,1
2062,举报好评,1
2063,hdr+超高帧数路过,1
2064,这就是你举报的理由？,1
2065,可以开hdr路过,1
2066,因为台湾垃圾呗,1
2067,因为垃圾,1
2068,多元社会？你家多元社会每天都在立法院打架呢。,1
2069,好落后，台湾就是个落后的地方，真想不通还有人去,1
2070,阴间论坛都有人玩。这审美还想着发展？,1
2071,黑子2333,1
2072,怎么关弹幕,1
2073,黑子2333,1
2074,自己守着1.0的PTT还不肯改然后感慨为什么没人做3.0？？真是睿智,1
2075,觉得弹幕多你不会点一下关闭吗？秀下限来的？,1
2076,我关弹幕的，这里弹幕没意义,1
2077,福建人无压力,1
2078,也是有人酸的,1
2079,…的0###……0#……#……##…#啊#么0* ,1
2080,这网站用多的人都给我一种暗戳戳的两面派阴险小人的映像。,1
2081,正片00:52,1
2082,祝所有公共场所抽烟的烟鬼qmboom,1
2083,压压惊的祝您肺癌常伴,1
2084,以前小时候见大人抽烟，就和小伙伴悄悄的抽了一下，那感觉……这辈子都不想看见烟……,1
2085,无所谓啦，这种东西没必要去杠，谁都知道吸烟有害健康，可就是有人吸啊,1
2086,人体对吸烟的有害物质还是有降解能力的，没人会一次吸300根,1
2087,吸入10％的 你说那么多干嘛，显得你很厉害？谁不知道？看视频就行了，bb什么,1
2088,你们好恶心,1
2089,瞧不起中学生？引战？,1
2090,我开弹幕没？,1
2091,这越野摩托这里我看了10遍,1
2092,刺激战场玩家路过,1
2093,白前辈保佑,1
2094,我凶许愿为吕家世代抽烟喝酒烫头!,1
2095,弹幕呢,1
2096,没人了,1
2097,没人了？,1
2098,没弹幕了,1
2099,没人莫？前56,1
2100,一群小学生还来劲了是吗？说“普通孜然味道”目的是告诉你调料普通并不特殊，因为有些店的调料也是有独特配方秘制的,1
2101,天生双眼皮长睫毛的路过,1
2102,双眼皮的我慢慢路过。。,1
2103,孟子义是真的丑,1
2104,提名杨紫，真的丑,1
2105,明星一定要比大众优秀？什么优越感？明星文盲多了去了，整容也多了去了，你们把一群明星捧到最高点不可笑吗，明星不等于演员哟,1
2106,视频无关的直接举报吧，引战太明显,1
2107,这里的人都是00后吧 讨论的人除了杨紫就没别人了,1
2108,丑紫水军真多,1
2109,这里面没有杨紫一堆人提，这素质。。。,1
2110,第一条弹幕献给了哈哈哈,1
2111,有人吗,1
2112,下方弹幕有毒,1
2113,弹幕呢,1
2114,姓何路过…,1
2115,已经1没人了吗,1
2116,没人？,1
2117,这jb叫相貌平平?up主审美很迷,1
2118,说杨紫就是丑，演技好也拯救不了，这个阿紫就是可爱、演技好？？呵呵，滤镜不要太重。,1
2119,说不丑的祝你老婆长这样,1
2120,还好就还好啊，但是不是绝世就不是呗，也没说人丑什么的,1
2121,这个是真的丑,1
2122,说虚伪的人有病吧？,1
2123,这版的是真的丑到极致,1
2124,不要在这里提孟子义啊虽然她丑 但是不要给魔道招黑啊,1
2125,想杀了你或者戳自己眼睛,1
2126,当场去死,1
2127,弹幕没有了？,1
2128,弹幕都吓没了,1
2129,阵亡路过,1
2130,第二遍,1
2131,那时候不可以解大的那位是那个大仙告诉你的？你玩过劫？云玩家？,1
2132,红字那个云玩家可以出去了吗，玩过几盘联盟就在这里分析？,1
2133,见鸭滚,1
2134,看见老婆就进来了,1
2135,看见女儿就进来了,1
2136,16小时前！,1
2137,第一哦,1
2138,封面空降10:45,1
2139,空降10:56,1
2140,大声的告诉我你们欠我多少钱,1
2141,赵泽翔我知道你在看,1
2142,在座的各位都是在B站有房的人么？,1
2143,标题在10:52,1
2144,正片10:56,1
2145,17分钟,1
2146,打卡,1
2147,前排留名,1
2148,空降坐标：11分,1
2149,你们每天撸几次？,1
2150,2小时前,1
2151,一小时1.2万?,1
2152,第60001个观看,1
2153,8分钟6000,1
2154,一小时,1
2155,没人？,1
2156,两小时两万。。。,1
2157,你们都是住在这里的嘛,1
2158,请空降11分10,1
2159,5032第310条弹幕,1
2160,刚好1W播放,1
2161,3小时3万,1
2162,两小时后的1.7万,1
2163,那些带节奏的别理，举报就行了。,1
2164,农药狗可以安心离世了吗,1
2165,路过,1
2166,四川路过,1
2167,一小时前,1
2168,会玩个屁，布隆挂被动女警站脸前不敢A,1
2169,1210 个人正在看,1
2170,2.2万都没弹幕的？,1
2171,2148位老友你们好啊,1
2172,4分大剑，对面再见,1
2173,中单，，，，才四级,1
2174,没人吗,1
2175,弹幕没人了吗？,1
2176,怎么没有弹幕了,1
2177,弹幕没了,1
2178,没人啊,1
2179,弹幕呢。。。。,1
2180,人呢,1
2181,弹幕呢,1
2182,弹幕呢，，,1
2183,没弹幕了吗？,1
2184,弹幕呢？,1
2185,有人吗,1
2186,弹幕呢？,1
2187,没弹幕么,1
2188,打脸福利,1
2189,盲降失败,1
2190,你说这没素质？电子竞技菜是原罪，菜就要被虐，谈素质的道德绑架？,1
2191,标题出现，空降成功,1
2192,空降成功,1
2193,报告指挥部，空降成功,1
2194,没人？,1
2195,弹幕呢？,1
2196,我来证明你弹幕没关,1
2197,没有弹幕么？,1
2198,我没开弹幕？,1
2199,见邓伦进,1
2200,闫珂我来了,1
2201,每日一刷,1
2202,我一个路人看第二遍了 出不去了,1
2203,刷了不下10遍了,1
2204,第亿遍,1
2205,每天都来看看少年们,1
2206,每天来放一遍纸鸢,1
2207,第一次见,1
2208,有人吗,1
2209,没弹幕？,1
2210,看到有人了,1
2211,弹幕呢,1
2212,有人吗,1
2213,前面说做作的杠精不想看就出去没人逼你,1
2214,有人吗,1
2215,就是吃的很做作，让人很没有食欲啊，看了那么多吃播最不喜欢的就是她，还不让人说了。。,1
2216,有些人真的看啥都觉得做作。,1
2217,你们好酸啊,1
2218,人家能吃也bb烦不烦,1
2219,杠精真多，人家想怎么吃关你屁事，嫌恶心左上角不谢？,1
2220,吃一口擦一下累不累？真是什么都要杠一下 不喜欢看左转 素质谢谢,1
2221,擦一下怎么了？人家擦一下嘴你也逼逼,1
2222,评论酸的那么厉害，怎么就没有一个人来翻译一下这个人说的话呢？,1
2223,决定关弹幕了，哎……,1
2224,不想看滚,1
2225,人家吃完了再擦不行吗？非要吃一下擦一下？不想看出去，别在这恶心人行吗,1
2226,擦不擦手要你管 安安静静看 别bb,1
2227,有人吗,1
2228,没有人的嘛,1
2229,现在是凌晨2.03.....,1
2230,有人么,1
2231,有没有人很重要吗,1
2232,这个韩棒一直跪舔美利坚是干嘛,1
2233,弹幕为何没了？？,1
2234,人呢,1
2235,有人吗,1
2236,第一，截图认证,1
2237,垃圾,1
2238,大家好，我是大菠萝,1
2239,把观众智商按在地上摩擦,1
2240,辣鸡,1
2241,好垃圾,1
2242,垃圾游戏没有打击感(>﹏<),1
2243,什么垃圾,1
2244,这。。。。。。好垃圾,1
2245,辣鸡,1
2246,国漫最辣鸡的就是3D，轻松的动漫搞得看着一点都不舒服,1
2247,这什么垃圾,1
2248,好垃圾的特效,1
2249,真，，，，垃圾,1
2250,这什么辣鸡玩意,1
2251,辣鸡国漫！,1
2252,辣鸡,1
2253,什么辣鸡打击感？？？须佐能乎秒杀这辣鸡打击感,1
2254,这，，，，什么，，什么，，辣鸡特效，，，,1
2255,真垃圾,1
2256,渣渣，这是2000的游戏木头人画质吧,1
2257,什么垃圾，还有人舔,1
2258,什么辣鸡,1
2259,up就这点审美   垃圾视频,1
2260,什么辣鸡？,1
2261,真垃圾,1
2262,弹幕支援！！！,1
2263,我好前！！！1,1
2264,2分钟前投递！！,1
2265,来了,1
2266,hello 观众朋友们大家好,1
2267,一起把那个刷广告的点一下举报！,1
2268,21分钟前。。。。我来晚了。。。。,1
2269,哈喽观众朋友们大家好,1
2270,3小时前 第一次这么前！,1
2271,9分钟前,1
2272,两万多的播放，只有一千多的收藏。你们在干什么(＃°Д°),1
2273,前前前！,1
2274,什么！！大pi这期出得好早，好开心！！！,1
2275,前2100！,1
2276,一个小时1w5你们住b站么,1
2277,一小时前！！！！,1
2278,前,1
2279,前,1
2280,21分钟前,1
2281,第3124！！！,1
2282,前排挤挤,1
2283,嗨咯，观众朋友们大家好,1
2284,第二！！！好前！！,1
2285,45分钟，哭出声,1
2286,我来了我来了！！！？,1
2287,看到我你已经是2000以后了,1
2288,来了,1
2289,11分钟前,1
2290,2 分钟前,1
2291,好早,1
2292,一个小时前!,1
2293,六分钟前,1
2294,来了,1
2295,屁癌！！！我来了！！,1
2296,大p我来了,1
2297,第一次这么前,1
2298,14分钟前！,1
2299,好早,1
2300,看完打卡,1
2301,第一次这么前 十一分钟,1
2302,6分前,1
2303,第二遍 睡觉！！,1
2304,前,1
2305,太早了以至于没有弹幕,1
2306,15551，只有45分钟,1
2307,前排表白PI,1
2308,来了,1
2309,四分钟前!,1
2310,来了,1
2311,10分钟前,1
2312,前,1
2313,好早！！！,1
2314,前前前,1
2315,十分钟！！！！,1
2316,两分钟前,1
2317,十个小时。！,1
2318,看直播过来的 三分钟前,1
2319,共长220分钟放心观看！,1
2320,看到我你已经是2300以后了,1
2321,好前啊,1
2322,前排承包,1
2323,2分钟啊那么多人,1
2324,好前啊啊啊啊！！,1
2325,3438个人你们好,1
2326,pi 两年我回来了,1
2327,好前,1
2328,45分钟前,1
2329,抢个前排,1
2330,五个小时,1
2331,11小时已经将近300弹幕了哭唧唧,1
2332,明示素质三连,1
2333,胡说，这是明示,1
2334,等级上限是200级，到200级以后再获取经验只会增加经验点数而不升级,1
2335,打卡,1
2336,弹幕都没有,1
2337,好少人,1
2338,第一次见这么少的弹幕,1
2339,弹幕呢,1
2340,弹幕没养肥,1
2341,弹幕太少了  养肥了再看,1
2342,咦，弹幕呢,1
2343,2168位同学你们好啊,1
2344,现在没弹幕一会再回来看,1
2345,来太早了都没弹幕,1
2346,6分钟，困了,1
2347,说别人很烦的已经举报了，大兄弟火气不要这么大。,1
2348,偷偷承包,1
2349,←前面那个弹幕麻烦举报一下太恶心了,1
2350,空降高能预警,1
2351,四点的朋友们，你们好,1
2352,有人吗,1
2353,请注意弹幕礼仪，看到刷时间请善用举报,1
2354,没人,1
2355,要不要等晚上弹幕多了再看…怕怕哦,1
2356,来了没啥弹幕,1
2357,弹幕支援,1
2358,智商可观,1
2359,有人吗,1
2360,偷偷承包,1
2361,偷偷承包,1
2362,偷偷承包,1
2363,偷偷承包,1
2364,偷偷承包,1
2365,偷偷承包,1
2366,偷偷承包,1
2367,偷偷承包,1
2368,人比弹幕多,1
2369,开始许愿了,1
2370,3061正在观看 390条弹幕,1
2371,没有弹幕,1
2372,史诗合影,1
2373,史诗合影,1
2374,合影,1
2375,合影,1
2376,"Ss,闪了，许愿气气之息",1
2377,闪了ss！许愿气气之息,1
2378,我就喜欢看sl，视频作者本人也想sl，不爽的闭嘴,1
2379,还有人在吗_(′_`」 ∠)_,1
2380,偷偷吃一口shi,1
2381,前方惊现空降系,1
2382,空降后宫嘛这是，福利番啊,1
2383,这里怎么没弹幕啊,1
2384,弹幕呢？？,1
2385,精子有人收吗,1
2386,卖精有人要吗  ,1
2387,我精子每天都射，怎么办,1
2388,哇有人收精子吗我卖，多得很要多少有多少,1
2389,精子有人要吗,1
2390,精子一滴几亿个你告诉我怎么卖,1
2391,这就是不能达到全面小康的悲哀应该怪国家领导人的无能！贪污，腐败无处不在官官相互，互相演戏，戏耍百姓！这个世界真的需要一群无法者才行了！,1
2392,我个男的点进来看干嘛下意识摸了摸jb,1
2393,你是男的你就很有优越感吗？不知道进来干嘛那请您出去好吧？？？,1
2394,有人要买精吗1毛一个不单卖,1
2395,男的闭嘴吧,1
2396,继续买iphone啊 突然对这种女人毫无怜悯之心,1
2397,7plus？以后出了什么事活该，没人同情活该,1
